episode,return_prisoner,return_guards_mean,outcome,length
3196,1.0,1.0,captured,11
3197,1.0,1.0,captured,22
3198,1.0,1.0,captured,7
3199,1.0,1.0,captured,8
3200,1.0,1.0,captured,9
3201,1.0,1.0,captured,8
3202,-1.0,-1.0,escaped,5
3203,1.0,1.0,captured,7
3204,-1.0,-1.0,escaped,10
3205,1.0,1.0,captured,15
3206,1.0,1.0,captured,8
3207,1.0,1.0,captured,9
3208,1.0,1.0,captured,12
3209,1.0,1.0,captured,11
3210,1.0,1.0,captured,10
3211,1.0,1.0,captured,9
3212,1.0,1.0,captured,5
3213,1.0,1.0,captured,15
3214,1.0,1.0,captured,23
3215,1.0,1.0,captured,19
3216,1.0,1.0,captured,9
3217,1.0,1.0,captured,11
3218,1.0,1.0,captured,8
3219,1.0,1.0,captured,3
3220,1.0,1.0,captured,6
3221,1.0,1.0,captured,10
3222,1.0,1.0,captured,14
3223,1.0,1.0,captured,14
3224,-1.0,-1.0,escaped,14
3225,1.0,1.0,captured,11
3226,1.0,1.0,captured,13
3227,-1.0,-1.0,escaped,14
3228,1.0,1.0,captured,12
3229,1.0,1.0,captured,8
3230,1.0,1.0,captured,12
3231,1.0,1.0,captured,11
3232,1.0,1.0,captured,12
3233,1.0,1.0,captured,12
3234,1.0,1.0,captured,15
3235,-1.0,-1.0,escaped,6
3236,1.0,1.0,captured,12
3237,1.0,1.0,captured,15
3238,1.0,1.0,captured,18
3239,1.0,1.0,captured,16
3240,1.0,1.0,captured,18
3241,-1.0,-1.0,escaped,20
3242,1.0,1.0,captured,16
3243,1.0,1.0,captured,14
3244,1.0,1.0,captured,4
3245,1.0,1.0,captured,6
3246,1.0,1.0,captured,10
3247,1.0,1.0,captured,11
3248,1.0,1.0,captured,10
3249,1.0,1.0,captured,8
3250,1.0,1.0,captured,10
3251,1.0,1.0,captured,12
3252,-1.0,-1.0,escaped,4
3253,1.0,1.0,captured,12
3254,1.0,1.0,captured,12
3255,1.0,1.0,captured,9
3256,1.0,1.0,captured,15
3257,1.0,1.0,captured,14
3258,1.0,1.0,captured,14
3259,1.0,1.0,captured,11
3260,1.0,1.0,captured,9
3261,1.0,1.0,captured,11
3262,-1.0,-1.0,escaped,5
3263,1.0,1.0,captured,13
3264,1.0,1.0,captured,13
3265,1.0,1.0,captured,11
3266,-1.0,-1.0,escaped,9
3267,1.0,1.0,captured,8
3268,1.0,1.0,captured,15
3269,1.0,1.0,captured,15
3270,1.0,1.0,captured,11
3271,1.0,1.0,captured,13
3272,1.0,1.0,captured,10
3273,1.0,1.0,captured,7
3274,1.0,1.0,captured,9
3275,-1.0,-1.0,escaped,7
3276,1.0,1.0,captured,9
3277,-1.0,-1.0,escaped,16
3278,1.0,1.0,captured,13
3279,1.0,1.0,captured,12
3280,1.0,1.0,captured,9
3281,1.0,1.0,captured,10
3282,1.0,1.0,captured,10
3283,1.0,1.0,captured,10
3284,-1.0,-1.0,escaped,7
3285,1.0,1.0,captured,13
3286,1.0,1.0,captured,14
3287,-1.0,-1.0,escaped,7
3288,1.0,1.0,captured,8
3289,1.0,1.0,captured,10
3290,1.0,1.0,captured,11
3291,1.0,1.0,captured,12
3292,1.0,1.0,captured,8
3293,-1.0,-1.0,escaped,4
3294,1.0,1.0,captured,18
3295,1.0,1.0,captured,10
3296,-1.0,-1.0,escaped,8
3297,1.0,1.0,captured,12
3298,1.0,1.0,captured,3
3299,1.0,1.0,captured,15
3300,1.0,1.0,captured,9
3301,1.0,1.0,captured,12
3302,1.0,1.0,captured,10
3303,1.0,1.0,captured,9
3304,1.0,1.0,captured,12
3305,1.0,1.0,captured,14
3306,1.0,1.0,captured,14
3307,1.0,1.0,captured,10
3308,1.0,1.0,captured,10
3309,1.0,1.0,captured,11
3310,1.0,1.0,captured,15
3311,1.0,1.0,captured,22
3312,1.0,1.0,captured,11
3313,1.0,1.0,captured,14
3314,1.0,1.0,captured,10
3315,1.0,1.0,captured,12
3316,-1.0,-1.0,escaped,3
3317,-1.0,-1.0,escaped,7
3318,1.0,1.0,captured,5
3319,1.0,1.0,captured,11
3320,1.0,1.0,captured,4
3321,1.0,1.0,captured,12
3322,1.0,1.0,captured,12
3323,1.0,1.0,captured,5
3324,1.0,1.0,captured,14
3325,-1.0,-1.0,escaped,7
3326,1.0,1.0,captured,14
3327,1.0,1.0,captured,10
3328,1.0,1.0,captured,13
3329,1.0,1.0,captured,7
3330,1.0,1.0,captured,17
3331,-1.0,-1.0,escaped,5
3332,-1.0,-1.0,escaped,11
3333,-1.0,-1.0,escaped,8
3334,-1.0,-1.0,escaped,11
3335,1.0,1.0,captured,9
3336,1.0,1.0,captured,14
3337,1.0,1.0,captured,12
3338,-1.0,-1.0,escaped,14
3339,1.0,1.0,captured,11
3340,1.0,1.0,captured,11
3341,1.0,1.0,captured,12
3342,-1.0,-1.0,escaped,10
3343,1.0,1.0,captured,15
3344,-1.0,-1.0,escaped,9
3345,1.0,1.0,captured,9
3346,1.0,1.0,captured,10
3347,1.0,1.0,captured,10
3348,-1.0,-1.0,escaped,7
3349,1.0,1.0,captured,6
3350,-1.0,-1.0,escaped,5
3351,1.0,1.0,captured,9
3352,1.0,1.0,captured,7
3353,1.0,1.0,captured,10
3354,1.0,1.0,captured,8
3355,1.0,1.0,captured,10
3356,-1.0,-1.0,escaped,5
3357,1.0,1.0,captured,11
3358,1.0,1.0,captured,11
3359,1.0,1.0,captured,10
3360,1.0,1.0,captured,11
3361,1.0,1.0,captured,6
3362,1.0,1.0,captured,13
3363,1.0,1.0,captured,7
3364,1.0,1.0,captured,10
3365,1.0,1.0,captured,10
3366,1.0,1.0,captured,10
3367,1.0,1.0,captured,11
3368,1.0,1.0,captured,11
3369,1.0,1.0,captured,8
3370,1.0,1.0,captured,9
3371,1.0,1.0,captured,12
3372,-1.0,-1.0,escaped,8
3373,1.0,1.0,captured,10
3374,1.0,1.0,captured,6
3375,1.0,1.0,captured,13
3376,1.0,1.0,captured,11
3377,1.0,1.0,captured,7
3378,1.0,1.0,captured,11
3379,1.0,1.0,captured,8
3380,1.0,1.0,captured,10
3381,-1.0,-1.0,escaped,6
3382,-1.0,-1.0,escaped,9
3383,1.0,1.0,captured,14
3384,1.0,1.0,captured,14
3385,-1.0,-1.0,escaped,12
3386,-1.0,-1.0,escaped,6
3387,1.0,1.0,captured,11
3388,1.0,1.0,captured,13
3389,1.0,1.0,captured,10
3390,-1.0,-1.0,escaped,9
3391,1.0,1.0,captured,11
3392,1.0,1.0,captured,8
3393,1.0,1.0,captured,8
3394,1.0,1.0,captured,13
3395,1.0,1.0,captured,11
3396,1.0,1.0,captured,18
3397,-1.0,-1.0,escaped,16
3398,1.0,1.0,captured,9
3399,1.0,1.0,captured,11
3400,1.0,1.0,captured,10
3401,1.0,1.0,captured,9
3402,-1.0,-1.0,escaped,10
3403,1.0,1.0,captured,13
3404,1.0,1.0,captured,26
3405,1.0,1.0,captured,13
3406,-1.0,-1.0,escaped,12
3407,1.0,1.0,captured,11
3408,1.0,1.0,captured,23
3409,-1.0,-1.0,escaped,12
3410,1.0,1.0,captured,9
3411,1.0,1.0,captured,8
3412,1.0,1.0,captured,11
3413,1.0,1.0,captured,9
3414,-1.0,-1.0,escaped,9
3415,-1.0,-1.0,escaped,12
3416,1.0,1.0,captured,9
3417,1.0,1.0,captured,12
3418,1.0,1.0,captured,25
3419,1.0,1.0,captured,14
3420,1.0,1.0,captured,13
3421,-1.0,-1.0,escaped,5
3422,1.0,1.0,captured,26
3423,1.0,1.0,captured,14
3424,1.0,1.0,captured,7
3425,1.0,1.0,captured,18
3426,1.0,1.0,captured,14
3427,-1.0,-1.0,escaped,10
3428,1.0,1.0,captured,9
3429,-1.0,-1.0,escaped,9
3430,1.0,1.0,captured,14
3431,1.0,1.0,captured,11
3432,1.0,1.0,captured,7
3433,1.0,1.0,captured,14
3434,-1.0,-1.0,escaped,4
3435,1.0,1.0,captured,22
3436,-1.0,-1.0,escaped,14
3437,1.0,1.0,captured,7
3438,-1.0,-1.0,escaped,9
3439,1.0,1.0,captured,12
3440,1.0,1.0,captured,12
3441,1.0,1.0,captured,14
3442,1.0,1.0,captured,13
3443,1.0,1.0,captured,11
3444,-1.0,-1.0,escaped,9
3445,1.0,1.0,captured,11
3446,1.0,1.0,captured,12
3447,1.0,1.0,captured,8
3448,1.0,1.0,captured,10
3449,1.0,1.0,captured,12
3450,1.0,1.0,captured,13
3451,1.0,1.0,captured,11
3452,1.0,1.0,captured,6
3453,1.0,1.0,captured,10
3454,-1.0,-1.0,escaped,7
3455,1.0,1.0,captured,8
3456,1.0,1.0,captured,5
3457,1.0,1.0,captured,9
3458,1.0,1.0,captured,10
3459,1.0,1.0,captured,11
3460,1.0,1.0,captured,10
3461,1.0,1.0,captured,6
3462,1.0,1.0,captured,8
3463,1.0,1.0,captured,11
3464,1.0,1.0,captured,12
3465,1.0,1.0,captured,14
3466,1.0,1.0,captured,10
3467,1.0,1.0,captured,12
3468,1.0,1.0,captured,12
3469,1.0,1.0,captured,9
3470,1.0,1.0,captured,13
3471,1.0,1.0,captured,14
3472,-1.0,-1.0,escaped,4
3473,1.0,1.0,captured,13
3474,1.0,1.0,captured,10
3475,1.0,1.0,captured,24
3476,1.0,1.0,captured,14
3477,-1.0,-1.0,escaped,6
3478,-1.0,-1.0,escaped,9
3479,1.0,1.0,captured,10
3480,1.0,1.0,captured,9
3481,1.0,1.0,captured,8
3482,1.0,1.0,captured,9
3483,1.0,1.0,captured,11
3484,1.0,1.0,captured,11
3485,1.0,1.0,captured,16
3486,1.0,1.0,captured,13
3487,1.0,1.0,captured,9
3488,1.0,1.0,captured,10
3489,1.0,1.0,captured,2
3490,-1.0,-1.0,escaped,9
3491,1.0,1.0,captured,7
3492,1.0,1.0,captured,10
3493,1.0,1.0,captured,12
3494,1.0,1.0,captured,26
3495,-1.0,-1.0,escaped,7
3496,-1.0,-1.0,escaped,5
3497,1.0,1.0,captured,9
3498,1.0,1.0,captured,14
3499,1.0,1.0,captured,13
3500,1.0,1.0,captured,11
3501,1.0,1.0,captured,4
3502,1.0,1.0,captured,14
3503,1.0,1.0,captured,11
3504,1.0,1.0,captured,11
3505,1.0,1.0,captured,13
3506,1.0,1.0,captured,15
3507,1.0,1.0,captured,13
3508,1.0,1.0,captured,11
3509,1.0,1.0,captured,13
3510,1.0,1.0,captured,14
3511,1.0,1.0,captured,14
3512,1.0,1.0,captured,11
3513,1.0,1.0,captured,8
3514,1.0,1.0,captured,10
3515,-1.0,-1.0,escaped,4
3516,1.0,1.0,captured,13
3517,1.0,1.0,captured,14
3518,1.0,1.0,captured,11
3519,1.0,1.0,captured,11
3520,1.0,1.0,captured,15
3521,1.0,1.0,captured,3
3522,1.0,1.0,captured,16
3523,1.0,1.0,captured,13
3524,1.0,1.0,captured,8
3525,1.0,1.0,captured,6
3526,1.0,1.0,captured,12
3527,-1.0,-1.0,escaped,8
3528,1.0,1.0,captured,9
3529,1.0,1.0,captured,10
3530,-1.0,-1.0,escaped,3
3531,-1.0,-1.0,escaped,11
3532,1.0,1.0,captured,14
3533,1.0,1.0,captured,12
3534,1.0,1.0,captured,12
3535,-1.0,-1.0,escaped,12
3536,1.0,1.0,captured,8
3537,1.0,1.0,captured,9
3538,-1.0,-1.0,escaped,4
3539,1.0,1.0,captured,8
3540,1.0,1.0,captured,8
3541,1.0,1.0,captured,12
3542,1.0,1.0,captured,11
3543,1.0,1.0,captured,11
3544,1.0,1.0,captured,8
3545,1.0,1.0,captured,13
3546,1.0,1.0,captured,12
3547,1.0,1.0,captured,13
3548,-1.0,-1.0,escaped,3
3549,1.0,1.0,captured,9
3550,1.0,1.0,captured,21
3551,1.0,1.0,captured,10
3552,1.0,1.0,captured,13
3553,1.0,1.0,captured,10
3554,1.0,1.0,captured,8
3555,1.0,1.0,captured,13
3556,1.0,1.0,captured,9
3557,1.0,1.0,captured,7
3558,1.0,1.0,captured,10
3559,1.0,1.0,captured,13
3560,-1.0,-1.0,escaped,8
3561,-1.0,-1.0,escaped,14
3562,1.0,1.0,captured,12
3563,1.0,1.0,captured,12
3564,1.0,1.0,captured,18
3565,1.0,1.0,captured,5
3566,1.0,1.0,captured,11
3567,1.0,1.0,captured,14
3568,1.0,1.0,captured,12
3569,1.0,1.0,captured,10
3570,1.0,1.0,captured,9
3571,1.0,1.0,captured,9
3572,1.0,1.0,captured,12
3573,-1.0,-1.0,escaped,5
3574,-1.0,-1.0,escaped,13
3575,1.0,1.0,captured,13
3576,1.0,1.0,captured,7
3577,-1.0,-1.0,escaped,4
3578,1.0,1.0,captured,8
3579,-1.0,-1.0,escaped,9
3580,1.0,1.0,captured,12
3581,1.0,1.0,captured,11
3582,1.0,1.0,captured,7
3583,-1.0,-1.0,escaped,8
3584,-1.0,-1.0,escaped,12
3585,1.0,1.0,captured,10
3586,-1.0,-1.0,escaped,7
3587,1.0,1.0,captured,11
3588,1.0,1.0,captured,17
3589,1.0,1.0,captured,13
3590,1.0,1.0,captured,10
3591,1.0,1.0,captured,10
3592,1.0,1.0,captured,9
3593,1.0,1.0,captured,8
3594,1.0,1.0,captured,12
3595,1.0,1.0,captured,19
3596,1.0,1.0,captured,10
3597,1.0,1.0,captured,9
3598,1.0,1.0,captured,12
3599,1.0,1.0,captured,16
3600,1.0,1.0,captured,12
3601,1.0,1.0,captured,10
3602,1.0,1.0,captured,14
3603,1.0,1.0,captured,9
3604,-1.0,-1.0,escaped,4
3605,1.0,1.0,captured,12
3606,1.0,1.0,captured,21
3607,-1.0,-1.0,escaped,10
3608,1.0,1.0,captured,12
3609,-1.0,-1.0,escaped,4
3610,1.0,1.0,captured,11
3611,1.0,1.0,captured,12
3612,1.0,1.0,captured,10
3613,1.0,1.0,captured,9
3614,1.0,1.0,captured,12
3615,-1.0,-1.0,escaped,7
3616,1.0,1.0,captured,8
3617,1.0,1.0,captured,10
3618,1.0,1.0,captured,10
3619,1.0,1.0,captured,9
3620,-1.0,-1.0,escaped,8
3621,1.0,1.0,captured,13
3622,-1.0,-1.0,escaped,10
3623,1.0,1.0,captured,14
3624,1.0,1.0,captured,10
3625,1.0,1.0,captured,11
3626,-1.0,-1.0,escaped,16
3627,1.0,1.0,captured,21
3628,-1.0,-1.0,escaped,7
3629,-1.0,-1.0,escaped,12
3630,1.0,1.0,captured,5
3631,-1.0,-1.0,escaped,4
3632,-1.0,-1.0,escaped,2
3633,-1.0,-1.0,escaped,18
3634,1.0,1.0,captured,12
3635,1.0,1.0,captured,7
3636,1.0,1.0,captured,9
3637,1.0,1.0,captured,13
3638,1.0,1.0,captured,11
3639,1.0,1.0,captured,20
3640,-1.0,-1.0,escaped,7
3641,1.0,1.0,captured,8
3642,1.0,1.0,captured,13
3643,1.0,1.0,captured,9
3644,1.0,1.0,captured,10
3645,1.0,1.0,captured,10
3646,-1.0,-1.0,escaped,7
3647,1.0,1.0,captured,15
3648,1.0,1.0,captured,8
3649,1.0,1.0,captured,9
3650,1.0,1.0,captured,9
3651,1.0,1.0,captured,24
3652,1.0,1.0,captured,10
3653,1.0,1.0,captured,14
3654,1.0,1.0,captured,9
3655,1.0,1.0,captured,26
3656,1.0,1.0,captured,14
3657,1.0,1.0,captured,9
3658,1.0,1.0,captured,11
3659,1.0,1.0,captured,9
3660,1.0,1.0,captured,9
3661,1.0,1.0,captured,11
3662,1.0,1.0,captured,1
3663,-1.0,-1.0,escaped,1
3664,-1.0,-1.0,escaped,9
3665,1.0,1.0,captured,10
3666,1.0,1.0,captured,24
3667,1.0,1.0,captured,10
3668,1.0,1.0,captured,23
3669,1.0,1.0,captured,7
3670,1.0,1.0,captured,9
3671,-1.0,-1.0,escaped,6
3672,1.0,1.0,captured,13
3673,1.0,1.0,captured,23
3674,-1.0,-1.0,escaped,10
3675,1.0,1.0,captured,12
3676,1.0,1.0,captured,10
3677,1.0,1.0,captured,15
3678,1.0,1.0,captured,13
3679,-1.0,-1.0,escaped,9
3680,1.0,1.0,captured,10
3681,1.0,1.0,captured,9
3682,1.0,1.0,captured,11
3683,-1.0,-1.0,escaped,6
3684,-1.0,-1.0,escaped,7
3685,1.0,1.0,captured,9
3686,1.0,1.0,captured,13
3687,1.0,1.0,captured,6
3688,1.0,1.0,captured,12
3689,1.0,1.0,captured,12
3690,1.0,1.0,captured,12
3691,1.0,1.0,captured,7
3692,1.0,1.0,captured,11
3693,1.0,1.0,captured,12
3694,-1.0,-1.0,escaped,2
3695,1.0,1.0,captured,14
3696,1.0,1.0,captured,13
3697,1.0,1.0,captured,10
3698,-1.0,-1.0,escaped,10
3699,1.0,1.0,captured,8
3700,1.0,1.0,captured,13
3701,1.0,1.0,captured,14
3702,1.0,1.0,captured,9
3703,-1.0,-1.0,escaped,8
3704,-1.0,-1.0,escaped,10
3705,1.0,1.0,captured,13
3706,1.0,1.0,captured,11
3707,1.0,1.0,captured,12
3708,1.0,1.0,captured,8
3709,1.0,1.0,captured,9
3710,1.0,1.0,captured,9
3711,1.0,1.0,captured,11
3712,1.0,1.0,captured,20
3713,1.0,1.0,captured,9
3714,1.0,1.0,captured,5
3715,1.0,1.0,captured,11
3716,1.0,1.0,captured,11
3717,-1.0,-1.0,escaped,8
3718,1.0,1.0,captured,8
3719,1.0,1.0,captured,8
3720,1.0,1.0,captured,10
3721,1.0,1.0,captured,13
3722,-1.0,-1.0,escaped,10
3723,1.0,1.0,captured,11
3724,-1.0,-1.0,escaped,4
3725,1.0,1.0,captured,24
3726,1.0,1.0,captured,19
3727,1.0,1.0,captured,13
3728,-1.0,-1.0,escaped,8
3729,1.0,1.0,captured,5
3730,1.0,1.0,captured,6
3731,1.0,1.0,captured,10
3732,-1.0,-1.0,escaped,8
3733,1.0,1.0,captured,9
3734,1.0,1.0,captured,9
3735,1.0,1.0,captured,10
3736,-1.0,-1.0,escaped,9
3737,1.0,1.0,captured,9
3738,1.0,1.0,captured,16
3739,1.0,1.0,captured,11
3740,1.0,1.0,captured,9
3741,1.0,1.0,captured,12
3742,1.0,1.0,captured,12
3743,-1.0,-1.0,escaped,15
3744,-1.0,-1.0,escaped,4
3745,-1.0,-1.0,escaped,6
3746,1.0,1.0,captured,12
3747,-1.0,-1.0,escaped,15
3748,1.0,1.0,captured,9
3749,1.0,1.0,captured,6
3750,-1.0,-1.0,escaped,6
3751,1.0,1.0,captured,12
3752,1.0,1.0,captured,24
3753,-1.0,-1.0,escaped,5
3754,-1.0,-1.0,escaped,6
3755,1.0,1.0,captured,10
3756,1.0,1.0,captured,6
3757,1.0,1.0,captured,10
3758,1.0,1.0,captured,14
3759,1.0,1.0,captured,11
3760,1.0,1.0,captured,8
3761,1.0,1.0,captured,10
3762,-1.0,-1.0,escaped,6
3763,1.0,1.0,captured,9
3764,1.0,1.0,captured,21
3765,1.0,1.0,captured,10
3766,-1.0,-1.0,escaped,11
3767,1.0,1.0,captured,11
3768,1.0,1.0,captured,9
3769,1.0,1.0,captured,13
3770,1.0,1.0,captured,9
3771,1.0,1.0,captured,12
3772,1.0,1.0,captured,17
3773,1.0,1.0,captured,7
3774,1.0,1.0,captured,26
3775,1.0,1.0,captured,12
3776,-1.0,-1.0,escaped,7
3777,1.0,1.0,captured,13
3778,1.0,1.0,captured,10
3779,1.0,1.0,captured,11
3780,1.0,1.0,captured,9
3781,1.0,1.0,captured,11
3782,-1.0,-1.0,escaped,7
3783,1.0,1.0,captured,10
3784,-1.0,-1.0,escaped,10
3785,1.0,1.0,captured,10
3786,1.0,1.0,captured,9
3787,1.0,1.0,captured,9
3788,1.0,1.0,captured,9
3789,1.0,1.0,captured,12
3790,1.0,1.0,captured,5
3791,1.0,1.0,captured,11
3792,1.0,1.0,captured,23
3793,1.0,1.0,captured,13
3794,1.0,1.0,captured,17
3795,1.0,1.0,captured,13
3796,1.0,1.0,captured,10
3797,1.0,1.0,captured,14
3798,-1.0,-1.0,escaped,7
3799,1.0,1.0,captured,15
3800,-1.0,-1.0,escaped,9
3801,1.0,1.0,captured,4
3802,1.0,1.0,captured,4
3803,-1.0,-1.0,escaped,6
3804,-1.0,-1.0,escaped,11
3805,1.0,1.0,captured,8
3806,-1.0,-1.0,escaped,11
3807,1.0,1.0,captured,24
3808,1.0,1.0,captured,7
3809,1.0,1.0,captured,7
3810,1.0,1.0,captured,8
3811,1.0,1.0,captured,9
3812,1.0,1.0,captured,12
3813,1.0,1.0,captured,7
3814,1.0,1.0,captured,6
3815,1.0,1.0,captured,3
3816,1.0,1.0,captured,26
3817,1.0,1.0,captured,9
3818,1.0,1.0,captured,12
3819,1.0,1.0,captured,13
3820,1.0,1.0,captured,11
3821,1.0,1.0,captured,10
3822,1.0,1.0,captured,13
3823,1.0,1.0,captured,6
3824,1.0,1.0,captured,10
3825,1.0,1.0,captured,12
3826,1.0,1.0,captured,12
3827,1.0,1.0,captured,11
3828,1.0,1.0,captured,21
3829,1.0,1.0,captured,13
3830,-1.0,-1.0,escaped,7
3831,1.0,1.0,captured,10
3832,1.0,1.0,captured,14
3833,1.0,1.0,captured,11
3834,1.0,1.0,captured,12
3835,1.0,1.0,captured,13
3836,-1.0,-1.0,escaped,4
3837,1.0,1.0,captured,11
3838,-1.0,-1.0,escaped,8
3839,1.0,1.0,captured,14
3840,1.0,1.0,captured,21
3841,1.0,1.0,captured,13
3842,1.0,1.0,captured,9
3843,1.0,1.0,captured,12
3844,1.0,1.0,captured,8
3845,1.0,1.0,captured,10
3846,-1.0,-1.0,escaped,10
3847,1.0,1.0,captured,9
3848,-1.0,-1.0,escaped,5
3849,-1.0,-1.0,escaped,7
3850,-1.0,-1.0,escaped,9
3851,1.0,1.0,captured,13
3852,1.0,1.0,captured,13
3853,1.0,1.0,captured,11
3854,1.0,1.0,captured,19
3855,1.0,1.0,captured,13
3856,1.0,1.0,captured,6
3857,1.0,1.0,captured,12
3858,1.0,1.0,captured,12
3859,1.0,1.0,captured,12
3860,1.0,1.0,captured,17
3861,-1.0,-1.0,escaped,16
3862,1.0,1.0,captured,15
3863,1.0,1.0,captured,9
3864,1.0,1.0,captured,12
3865,1.0,1.0,captured,17
3866,1.0,1.0,captured,10
3867,1.0,1.0,captured,10
3868,1.0,1.0,captured,10
3869,1.0,1.0,captured,9
3870,1.0,1.0,captured,11
3871,1.0,1.0,captured,9
3872,1.0,1.0,captured,13
3873,1.0,1.0,captured,17
3874,1.0,1.0,captured,10
3875,-1.0,-1.0,escaped,6
3876,1.0,1.0,captured,9
3877,1.0,1.0,captured,9
3878,1.0,1.0,captured,12
3879,1.0,1.0,captured,10
3880,1.0,1.0,captured,7
3881,1.0,1.0,captured,10
3882,1.0,1.0,captured,9
3883,1.0,1.0,captured,18
3884,1.0,1.0,captured,10
3885,1.0,1.0,captured,20
3886,1.0,1.0,captured,6
3887,1.0,1.0,captured,12
3888,-1.0,-1.0,escaped,4
3889,1.0,1.0,captured,13
3890,1.0,1.0,captured,7
3891,1.0,1.0,captured,26
3892,1.0,1.0,captured,12
3893,1.0,1.0,captured,13
3894,1.0,1.0,captured,12
3895,-1.0,-1.0,escaped,8
3896,1.0,1.0,captured,12
3897,1.0,1.0,captured,13
3898,1.0,1.0,captured,9
3899,1.0,1.0,captured,12
3900,1.0,1.0,captured,13
3901,1.0,1.0,captured,11
3902,-1.0,-1.0,escaped,5
3903,-1.0,-1.0,escaped,5
3904,1.0,1.0,captured,7
3905,1.0,1.0,captured,9
3906,1.0,1.0,captured,13
3907,1.0,1.0,captured,7
3908,1.0,1.0,captured,11
3909,1.0,1.0,captured,10
3910,1.0,1.0,captured,16
3911,1.0,1.0,captured,11
3912,1.0,1.0,captured,12
3913,1.0,1.0,captured,13
3914,1.0,1.0,captured,9
3915,1.0,1.0,captured,12
3916,1.0,1.0,captured,24
3917,1.0,1.0,captured,8
3918,1.0,1.0,captured,10
3919,1.0,1.0,captured,10
3920,1.0,1.0,captured,9
3921,1.0,1.0,captured,5
3922,1.0,1.0,captured,13
3923,1.0,1.0,captured,12
3924,-1.0,-1.0,escaped,7
3925,-1.0,-1.0,escaped,13
3926,1.0,1.0,captured,6
3927,1.0,1.0,captured,11
3928,1.0,1.0,captured,15
3929,1.0,1.0,captured,12
3930,1.0,1.0,captured,7
3931,1.0,1.0,captured,10
3932,1.0,1.0,captured,12
3933,1.0,1.0,captured,13
3934,-1.0,-1.0,escaped,8
3935,1.0,1.0,captured,13
3936,1.0,1.0,captured,14
3937,1.0,1.0,captured,13
3938,1.0,1.0,captured,9
3939,1.0,1.0,captured,11
3940,1.0,1.0,captured,12
3941,1.0,1.0,captured,10
3942,1.0,1.0,captured,15
3943,1.0,1.0,captured,12
3944,1.0,1.0,captured,3
3945,1.0,1.0,captured,10
3946,1.0,1.0,captured,12
3947,1.0,1.0,captured,5
3948,1.0,1.0,captured,8
3949,1.0,1.0,captured,11
3950,1.0,1.0,captured,9
3951,-1.0,-1.0,escaped,8
3952,1.0,1.0,captured,6
3953,1.0,1.0,captured,11
3954,1.0,1.0,captured,14
3955,1.0,1.0,captured,10
3956,1.0,1.0,captured,11
3957,-1.0,-1.0,escaped,8
3958,1.0,1.0,captured,17
3959,-1.0,-1.0,escaped,4
3960,1.0,1.0,captured,12
3961,1.0,1.0,captured,12
3962,-1.0,-1.0,escaped,4
3963,1.0,1.0,captured,6
3964,1.0,1.0,captured,12
3965,-1.0,-1.0,escaped,6
3966,1.0,1.0,captured,16
3967,1.0,1.0,captured,5
3968,1.0,1.0,captured,11
3969,1.0,1.0,captured,14
3970,1.0,1.0,captured,10
3971,1.0,1.0,captured,12
3972,1.0,1.0,captured,12
3973,1.0,1.0,captured,21
3974,1.0,1.0,captured,18
3975,1.0,1.0,captured,11
3976,-1.0,-1.0,escaped,3
3977,1.0,1.0,captured,14
3978,1.0,1.0,captured,11
3979,1.0,1.0,captured,9
3980,-1.0,-1.0,escaped,16
3981,1.0,1.0,captured,9
3982,1.0,1.0,captured,9
3983,1.0,1.0,captured,7
3984,1.0,1.0,captured,8
3985,1.0,1.0,captured,7
3986,1.0,1.0,captured,10
3987,1.0,1.0,captured,6
3988,-1.0,-1.0,escaped,6
3989,1.0,1.0,captured,10
3990,1.0,1.0,captured,9
3991,1.0,1.0,captured,10
3992,1.0,1.0,captured,12
3993,1.0,1.0,captured,9
3994,1.0,1.0,captured,10
3995,1.0,1.0,captured,15
3996,-1.0,-1.0,escaped,4
3997,1.0,1.0,captured,12
3998,1.0,1.0,captured,10
3999,1.0,1.0,captured,9
4000,-1.0,-1.0,escaped,6
4001,1.0,1.0,captured,8
4002,1.0,1.0,captured,4
4003,1.0,1.0,captured,11
4004,1.0,1.0,captured,12
4005,-1.0,-1.0,escaped,5
4006,1.0,1.0,captured,10
4007,-1.0,-1.0,escaped,10
4008,1.0,1.0,captured,15
4009,-1.0,-1.0,escaped,3
4010,1.0,1.0,captured,19
4011,1.0,1.0,captured,9
4012,1.0,1.0,captured,10
4013,1.0,1.0,captured,10
4014,1.0,1.0,captured,6
4015,1.0,1.0,captured,13
4016,1.0,1.0,captured,9
4017,1.0,1.0,captured,12
4018,1.0,1.0,captured,11
4019,1.0,1.0,captured,13
4020,-1.0,-1.0,escaped,7
4021,1.0,1.0,captured,12
4022,1.0,1.0,captured,14
4023,1.0,1.0,captured,26
4024,1.0,1.0,captured,11
4025,1.0,1.0,captured,24
4026,-1.0,-1.0,escaped,9
4027,1.0,1.0,captured,8
4028,1.0,1.0,captured,13
4029,1.0,1.0,captured,14
4030,1.0,1.0,captured,14
4031,1.0,1.0,captured,14
4032,1.0,1.0,captured,9
4033,-1.0,-1.0,escaped,9
4034,1.0,1.0,captured,12
4035,-1.0,-1.0,escaped,14
4036,1.0,1.0,captured,20
4037,-1.0,-1.0,escaped,8
4038,1.0,1.0,captured,11
4039,1.0,1.0,captured,11
4040,1.0,1.0,captured,15
